0.10561	0.289161	0.0246927	0.721179	-0.000433	-0.646419	0.039045	-1.90354	0.052045	1.1278	0.039439
0.10661	0.289169	0.0249123	0.721656	-0.000448	-0.645132	0.039392	-1.90105	0.05246	1.12539	0.039769
0.10761	0.289177	0.0251303	0.72213	-0.000464	-0.64385	0.039737	-1.89857	0.052872	1.12299	0.040098
0.10861	0.289185	0.0253477	0.722603	-0.000481	-0.642572	0.040082	-1.89609	0.053282	1.12061	0.040426
0.10961	0.289192	0.0255644	0.723073	-0.000497	-0.641299	0.040425	-1.89362	0.053691	1.11823	0.040752
0.11061	0.289199	0.0257805	0.723541	-0.000513	-0.64003	0.040768	-1.89117	0.054096	1.11587	0.041076
0.11161	0.289206	0.0259957	0.724008	-0.00053	-0.638766	0.04111	-1.88872	0.0545	1.11351	0.041399
0.11261	0.289213	0.0262105	0.724472	-0.000546	-0.637507	0.041451	-1.88628	0.054902	1.11117	0.04172
0.11361	0.289219	0.0264236	0.724933	-0.000563	-0.636251	0.04179	-1.88385	0.055301	1.10884	0.04204
0.11461	0.289225	0.0266365	0.725393	-0.00058	-0.635001	0.042129	-1.88143	0.055698	1.10651	0.042359
0.11561	0.289232	0.0268486	0.72585	-0.000597	-0.633754	0.042467	-1.87901	0.056093	1.10421	0.042675
0.11661	0.289238	0.0270599	0.726305	-0.000614	-0.632513	0.042804	-1.87661	0.056486	1.1019	0.042991
0.11761	0.289243	0.0272705	0.726758	-0.000631	-0.631275	0.04314	-1.87421	0.056877	1.09962	0.043305
0.11861	0.289249	0.0274803	0.727209	-0.000648	-0.630042	0.043475	-1.87183	0.057266	1.09734	0.043617
0.11961	0.289254	0.0276894	0.727658	-0.000665	-0.628814	0.043809	-1.86945	0.057653	1.09507	0.043928
0.12061	0.289259	0.0278973	0.728105	-0.000683	-0.62759	0.044142	-1.86708	0.058037	1.09281	0.044238
0.12161	0.289265	0.0281047	0.728549	-0.0007	-0.62637	0.044474	-1.86472	0.058419	1.09056	0.044546
0.12261	0.28927	0.0283116	0.728992	-0.000718	-0.625154	0.044806	-1.86237	0.0588	1.08833	0.044853
0.12361	0.289274	0.0285172	0.729432	-0.000736	-0.623943	0.045136	-1.86003	0.059178	1.0861	0.045158
0.12461	0.289279	0.028722	0.729871	-0.000754	-0.622736	0.045465	-1.85769	0.059554	1.08388	0.045462
0.12561	0.289283	0.0289264	0.730307	-0.000772	-0.621534	0.045794	-1.85536	0.059928	1.08168	0.045764
0.12661	0.289287	0.0291297	0.730742	-0.00079	-0.620336	0.046121	-1.85305	0.0603	1.07948	0.046065
0.12761	0.289291	0.0293326	0.731174	-0.000808	-0.619142	0.046448	-1.85074	0.06067	1.0773	0.046364
0.12861	0.289295	0.0295341	0.731604	-0.000826	-0.617952	0.046773	-1.84844	0.061037	1.07512	0.046662
